STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT08,WT08_ATTRIBUTES
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,7/29/2023,4.7,",,W",,,0,",,W,2400",,,78,",,W",61,",,W",240,",,W",240,",,W",15,",,W",18.1,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,7/30/2023,5.82,",,W",,,0,",,W,2400",,,77,",,W",62,",,W",140,",,W",140,",,W",15,",,W",19,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,7/31/2023,5.82,",,W",,,0,",,W,2400",,,80,",,W",63,",,W",110,",,W",110,",,W",13,",,W",17,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/1/2023,4.92,",,W",,,0,",,W,2400",,,79,",,W",60,",,W",240,",,W",250,",,W",13,",,W",15,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/2/2023,5.14,",,W",,,0,",,W,2400",,,82,",,W",58,",,W",140,",,W",140,",,W",13,",,W",16.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/3/2023,4.47,",,W",,,0,",,W,2400",,,85,",,W",57,",,W",170,",,W",120,",,W",10.1,",,W",15,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/4/2023,5.82,",,W",,,0,",,W,2400",,,78,",,W",59,",,W",150,",,W",130,",,W",13,",,W",17,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/5/2023,4.92,",,W",,,0,",,W,2400",,,78,",,W",56,",,W",140,",,W",140,",,W",13,",,W",15,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/6/2023,3.58,",,W",,,0,",,W,2400",,,75,",,W",58,",,W",140,",,W",140,",,W",12.1,",,W",14.1,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/7/2023,6.26,",,W",,,0,",,W,2400",,,75,",,W",61,",,W",260,",,W",150,",,W",12.1,",,W",14.1,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/8/2023,5.37,",,W",,,0,",,W,2400",,,77,",,W",62,",,W",240,",,W",260,",,W",13,",,W",17,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/9/2023,4.92,",,W",,,0,",,W,2400",,,77,",,W",63,",,W",250,",,W",230,",,W",12.1,",,W",14.1,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/10/2023,4.03,",,W",,,0.17,",,W,2400",,,73,",,W",65,",,W",250,",,W",260,",,W",13,",,W",15,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/11/2023,4.47,",,W",,,0,",,W,2400",,,72,",,W",65,",,W",250,",,W",260,",,W",13,",,W",15,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/12/2023,6.26,",,W",,,0,",,W,2400",,,76,",,W",64,",,W",140,",,W",140,",,W",14.1,",,W",17,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/13/2023,6.93,",,W",,,0,",,W,2400",,,76,",,W",65,",,W",250,",,W",250,",,W",17,",,W",19.9,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/14/2023,5.82,",,W",,,0,",,W,2400",,,74,",,W",64,",,W",260,",,W",270,",,W",16.1,",,W",19,",,W",1,",,W",,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/15/2023,6.71,",,W",,,0,",,W,2400",,,74,",,W",63,",,W",260,",,W",250,",,W",14.1,",,W",18.1,",,W",1,",,W",,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/16/2023,6.93,",,W",,,0,",,W,2400",,,77,",,W",64,",,W",260,",,W",260,",,W",16.1,",,W",19,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/17/2023,8.05,",,W",,,0,"T,,W,2400",,,73,",,W",63,",,W",260,",,W",260,",,W",19.9,",,W",23,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/18/2023,5.82,",,W",,,0,",,W,2400",,,77,",,W",62,",,W",250,",,W",250,",,W",15,",,W",18.1,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/19/2023,4.7,",,W",,,0,",,W,2400",,,77,",,W",58,",,W",250,",,W",260,",,W",13,",,W",16.1,",,W",,,,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/20/2023,3.58,",,W",,,0.11,",,W,2400",,,79,",,W",63,",,W",90,",,W",80,",,W",14.1,",,W",19,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/21/2023,8.5,",,W",,,0.02,",,W,2400",,,75,",,W",64,",,W",100,",,W",110,",,W",21.9,",,W",29.1,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/22/2023,5.14,",,W",,,0,",,W,2400",,,80,",,W",60,",,W",250,",,W",250,",,W",14.1,",,W",17,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/23/2023,6.26,",,W",,,0,",,W,2400",,,79,",,W",59,",,W",260,",,W",260,",,W",15,",,W",19,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/24/2023,6.71,",,W",,,0,",,W,2400",,,75,",,W",60,",,W",260,",,W",260,",,W",16.1,",,W",19.9,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/25/2023,5.59,",,W",,,0,",,W,2400",,,79,",,W",57,",,W",240,",,W",250,",,W",13,",,W",16.1,",,W",1,",,W",1,",,W",,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/26/2023,5.82,",,W",,,0,",,W,2400",,,81,",,W",63,",,W",260,",,W",250,",,W",13,",,W",16.1,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/27/2023,4.03,",,W",,,0,",,W,2400",,,84,",,W",58,",,W",230,",,W",220,",,W",10.1,",,W",13,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/28/2023,3.8,",,W",,,0,",,W,2400",,,88,",,W",58,",,W",120,",,W",250,",,W",8.9,",,W",13,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/29/2023,3.8,",,W",,,0,",,W,2400",,,85,",,W",58,",,W",130,",,W",130,",,W",10.1,",,W",13,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/30/2023,2.91,",,W",,,0,",,W,2400",,,84,",,W",60,",,W",250,",,W",240,",,W",8.9,",,W",12.1,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,8/31/2023,3.8,",,W",,,0,",,W,2400",,,72,",,W",58,",,W",140,",,W",140,",,W",8.9,",,W",13,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/1/2023,6.93,",,W",,,0,",,W,2400",,,75,",,W",64,",,W",100,",,W",120,",,W",13,",,W",16.1,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/2/2023,6.49,",,W",,,0,"T,,W,2400",,,76,",,W",68,",,W",140,",,W",140,",,W",13,",,W",18.1,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/3/2023,6.71,",,W",,,0,",,W,2400",,,77,",,W",62,",,W",250,",,W",250,",,W",18.1,",,W",21.9,",,W",,,,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/4/2023,5.59,",,W",,,0,",,W,2400",,,76,",,W",56,",,W",140,",,W",150,",,W",13,",,W",16.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/5/2023,5.37,",,W",,,0,",,W,2400",,,74,",,W",62,",,W",140,",,W",130,",,W",13,",,W",16.1,",,W",,,,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/6/2023,6.49,",,W",,,0,",,W,2400",,,77,",,W",62,",,W",260,",,W",260,",,W",16.1,",,W",19,",,W",,,,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/7/2023,5.82,",,W",,,0,",,W,2400",,,77,",,W",59,",,W",270,",,W",260,",,W",13,",,W",15,",,W",,,,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/8/2023,4.7,",,W",,,0,",,W,2400",,,78,",,W",58,",,W",260,",,W",250,",,W",13,",,W",15,",,W",1,",,W",,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/9/2023,3.13,",,W",,,0,"T,,W,2400",,,86,",,W",62,",,W",130,",,W",140,",,W",17,",,W",21,",,W",1,",,W",,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/10/2023,5.82,",,W",,,0,"T,,W,2400",,,86,",,W",67,",,W",210,",,W",210,",,W",14.1,",,W",19.9,",,W",,,,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/11/2023,4.03,",,W",,,0,",,W,2400",,,85,",,W",65,",,W",230,",,W",220,",,W",15,",,W",21,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/12/2023,4.7,",,W",,,0,",,W,2400",,,78,",,W",59,",,W",140,",,W",140,",,W",13,",,W",15,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/13/2023,4.92,",,W",,,0,",,W,2400",,,75,",,W",59,",,W",260,",,W",260,",,W",13,",,W",15,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/14/2023,5.37,",,W",,,0,",,W,2400",,,71,",,W",60,",,W",250,",,W",250,",,W",12.1,",,W",14.1,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/15/2023,5.14,",,W",,,0,",,W,2400",,,70,",,W",61,",,W",260,",,W",260,",,W",13,",,W",16.1,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/16/2023,3.58,",,W",,,0,",,W,2400",,,72,",,W",59,",,W",230,",,W",250,",,W",8.9,",,W",12.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/17/2023,3.8,",,W",,,0,",,W,2400",,,75,",,W",57,",,W",240,",,W",260,",,W",13,",,W",16.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/18/2023,3.8,",,W",,,0,",,W,2400",,,76,",,W",53,",,W",250,",,W",250,",,W",16.1,",,W",19.9,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/19/2023,3.58,",,W",,,0,",,W,2400",,,76,",,W",55,",,W",240,",,W",230,",,W",12.1,",,W",14.1,",,W",,,,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/20/2023,4.47,",,W",,,0,",,W,2400",,,77,",,W",56,",,W",250,",,W",250,",,W",13,",,W",15,",,W",,,,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/21/2023,4.25,",,W",,,0,",,W,2400",,,73,",,W",55,",,W",250,",,W",250,",,W",10.1,",,W",13,",,W",,,,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/22/2023,3.8,",,W",,,0,"T,,W,2400",,,74,",,W",53,",,W",170,",,W",180,",,W",14.1,",,W",17,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/23/2023,3.8,",,W",,,0,",,W,2400",,,74,",,W",53,",,W",260,",,W",230,",,W",10.1,",,W",14.1,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/24/2023,5.37,",,W",,,0,",,W,2400",,,73,",,W",55,",,W",250,",,W",260,",,W",14.1,",,W",17,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/25/2023,3.8,",,W",,,0,",,W,2400",,,76,",,W",51,",,W",240,",,W",130,",,W",8.9,",,W",13,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/26/2023,3.36,",,W",,,0,",,W,2400",,,79,",,W",52,",,W",150,",,W",100,",,W",12.1,",,W",14.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/27/2023,3.58,",,W",,,0,",,W,2400",,,78,",,W",54,",,W",150,",,W",150,",,W",14.1,",,W",16.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/28/2023,4.47,",,W",,,0,",,W,2400",,,74,",,W",54,",,W",250,",,W",240,",,W",12.1,",,W",14.1,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/29/2023,3.58,",,W",,,0,",,W,2400",,,71,",,W",59,",,W",250,",,W",260,",,W",14.1,",,W",16.1,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,9/30/2023,7.83,",,W",,,0,",,W,2400",,,76,",,W",55,",,W",240,",,W",260,",,W",23,",,W",28,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/1/2023,4.25,",,W",,,0,",,W,2400",,,71,",,W",50,",,W",250,",,W",240,",,W",13,",,W",16.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/2/2023,3.8,",,W",,,0,",,W,2400",,,71,",,W",51,",,W",140,",,W",110,",,W",13,",,W",15,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/3/2023,3.13,",,W",,,0,",,W,2400",,,77,",,W",50,",,W",240,",,W",250,",,W",12.1,",,W",14.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/4/2023,4.25,",,W",,,0,",,W,2400",,,85,",,W",52,",,W",250,",,W",260,",,W",15,",,W",18.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/5/2023,4.03,",,W",,,0,",,W,2400",,,90,",,W",54,",,W",250,",,W",250,",,W",14.1,",,W",17,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/6/2023,4.25,",,W",,,0,",,W,2400",,,95,",,W",55,",,W",240,",,W",250,",,W",14.1,",,W",16.1,",,W",,,,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/7/2023,4.47,",,W",,,0,",,W,2400",,,83,",,W",55,",,W",250,",,W",260,",,W",12.1,",,W",14.1,",,W",,,,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/8/2023,6.49,",,W",,,0,",,W,2400",,,71,",,W",61,",,W",260,",,W",250,",,W",14.1,",,W",18.1,",,W",,,,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/9/2023,3.8,",,W",,,0,",,W,2400",,,74,",,W",57,",,W",250,",,W",260,",,W",10.1,",,W",14.1,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/10/2023,5.37,",,W",,,0,",,W,2400",,,74,",,W",55,",,W",320,",,W",310,",,W",23,",,W",29.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/11/2023,7.61,",,W",,,0,",,W,2400",,,84,",,W",58,",,W",290,",,W",280,",,W",21,",,W",27.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/12/2023,4.25,",,W",,,0,",,W,2400",,,78,",,W",50,",,W",260,",,W",260,",,W",15,",,W",18.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/13/2023,3.58,",,W",,,0,",,W,2400",,,74,",,W",52,",,W",150,",,W",140,",,W",10.1,",,W",12.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/14/2023,2.46,",,W",,,0,",,W,2400",,,74,",,W",51,",,W",250,",,W",240,",,W",13,",,W",16.1,",,W",,,,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/15/2023,3.36,",,W",,,0,",,W,2400",,,80,",,W",52,",,W",260,",,W",230,",,W",12.1,",,W",15,",,W",,,,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/16/2023,2.68,",,W",,,0,",,W,2400",,,80,",,W",51,",,W",150,",,W",150,",,W",10.1,",,W",13,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/17/2023,3.36,",,W",,,0,",,W,2400",,,68,",,W",53,",,W",150,",,W",120,",,W",10.1,",,W",12.1,",,W",1,",,W",1,",,W",,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/18/2023,4.25,",,W",,,0,",,W,2400",,,69,",,W",57,",,W",260,",,W",230,",,W",12.1,",,W",13,",,W",1,",,W",1,",,W",,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/19/2023,4.47,",,W",,,0,",,W,2400",,,71,",,W",60,",,W",260,",,W",260,",,W",14.1,",,W",17,",,W",1,",,W",1,",,W",,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/20/2023,2.91,",,W",,,0,",,W,2400",,,72,",,W",56,",,W",140,",,W",150,",,W",8.1,",,W",10.1,",,W",1,",,W",1,",,W",,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/21/2023,3.13,",,W",,,0,",,W,2400",,,79,",,W",54,",,W",130,",,W",130,",,W",12.1,",,W",15,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/22/2023,8.72,",,W",,,0,",,W,2400",,,85,",,W",51,",,W",270,",,W",280,",,W",25.1,",,W",35.1,",,W",,,,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/23/2023,5.82,",,W",,,0,",,W,2400",,,75,",,W",55,",,W",130,",,W",300,",,W",15,",,W",19,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/24/2023,4.92,",,W",,,0,",,W,2400",,,73,",,W",53,",,W",80,",,W",80,",,W",12.1,",,W",15,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/25/2023,5.14,",,W",,,0,",,W,2400",,,72,",,W",54,",,W",250,",,W",240,",,W",13,",,W",16.1,",,W",,,,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/26/2023,4.25,",,W",,,0,",,W,2400",,,72,",,W",51,",,W",240,",,W",240,",,W",13,",,W",16.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/27/2023,3.13,",,W",,,0,",,W,2400",,,69,",,W",48,",,W",150,",,W",130,",,W",8.9,",,W",12.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/28/2023,8.28,",,W",,,0,",,W,2400",,,81,",,W",48,",,W",270,",,W",250,",,W",23.9,",,W",31.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/29/2023,3.36,",,W",,,0,",,W,2400",,,76,",,W",43,",,W",240,",,W",250,",,W",12.1,",,W",16.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/30/2023,3.58,",,W",,,0,",,W,2400",,,75,",,W",39,",,W",250,",,W",270,",,W",14.1,",,W",16.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,10/31/2023,3.36,",,W",,,0,",,W,2400",,,84,",,W",39,",,W",260,",,W",260,",,W",13,",,W",15,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/1/2023,2.46,",,W",,,0,",,W,2400",,,85,",,W",43,",,W",240,",,W",250,",,W",12.1,",,W",12.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/2/2023,2.91,",,W",,,0,",,W,2400",,,80,",,W",45,",,W",250,",,W",270,",,W",10.1,",,W",12.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/3/2023,2.91,",,W",,,0,",,W,2400",,,76,",,W",43,",,W",240,",,W",240,",,W",8.9,",,W",10.1,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/4/2023,3.13,",,W",,,0,",,W,2400",,,72,",,W",46,",,W",260,",,W",260,",,W",14.1,",,W",17,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/5/2023,2.68,",,W",,,0,",,W,2400",,,73,",,W",49,",,W",240,",,W",250,",,W",8.1,",,W",11,",,W",1,",,W",,,,,1,",,W"
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/6/2023,3.8,",,W",,,0,",,W,2400",,,74,",,W",48,",,W",240,",,W",250,",,W",14.1,",,W",17,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/7/2023,7.61,",,W",,,0,",,W,2400",,,79,",,W",55,",,W",350,",,W",300,",,W",21,",,W",28,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/8/2023,5.59,",,W",,,0,",,W,2400",,,74,",,W",46,",,W",20,",,W",10,",,W",18.1,",,W",25.9,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/9/2023,2.91,",,W",,,0,",,W,2400",,,76,",,W",39,",,W",240,",,W",240,",,W",13,",,W",15,",,W",,,,,,,,
USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",34.4241,-119.84249,2.5,11/10/2023,2.01,",,W",,,0,",,W,2400",,,72,",,W",40,",,W",240,",,W",240,",,W",8.1,",,W",10.1,",,W",,,,,,,,
